ubigeo_inei,DEPARTAMENTO,PROVINCIA,FECHA,CASOS,FALLECIDOS,FALLECIDOS_SINADEF
101,AMAZONAS,CHACHAPOYAS,202003,0,0,24
101,AMAZONAS,CHACHAPOYAS,202004,59,0,11
101,AMAZONAS,CHACHAPOYAS,202005,181,0,19
101,AMAZONAS,CHACHAPOYAS,202006,130,0,27
101,AMAZONAS,CHACHAPOYAS,202007,192,2,14
101,AMAZONAS,CHACHAPOYAS,202008,493,5,35
101,AMAZONAS,CHACHAPOYAS,202009,601,7,33
101,AMAZONAS,CHACHAPOYAS,202010,333,4,23
101,AMAZONAS,CHACHAPOYAS,202011,118,4,18
101,AMAZONAS,CHACHAPOYAS,202012,67,2,20
101,AMAZONAS,CHACHAPOYAS,202101,519,7,30
101,AMAZONAS,CHACHAPOYAS,202102,674,12,45
101,AMAZONAS,CHACHAPOYAS,202103,1040,10,39
101,AMAZONAS,CHACHAPOYAS,202104,1023,29,57
101,AMAZONAS,CHACHAPOYAS,202105,490,27,57
102,AMAZONAS,BAGUA,202003,0,0,7
102,AMAZONAS,BAGUA,202004,39,0,17
102,AMAZONAS,BAGUA,202005,177,5,16
102,AMAZONAS,BAGUA,202006,723,36,39
102,AMAZONAS,BAGUA,202007,1750,41,120
102,AMAZONAS,BAGUA,202008,2519,5,42
102,AMAZONAS,BAGUA,202009,2026,4,17
102,AMAZONAS,BAGUA,202010,500,2,16
102,AMAZONAS,BAGUA,202011,279,4,15
102,AMAZONAS,BAGUA,202012,113,3,6
102,AMAZONAS,BAGUA,202101,96,1,17
102,AMAZONAS,BAGUA,202102,154,6,21
102,AMAZONAS,BAGUA,202103,231,7,13
102,AMAZONAS,BAGUA,202104,593,8,24
102,AMAZONAS,BAGUA,202105,482,13,17
103,AMAZONAS,BONGARA,202003,0,0,8
103,AMAZONAS,BONGARA,202004,14,0,4
103,AMAZONAS,BONGARA,202005,9,0,6
103,AMAZONAS,BONGARA,202006,22,0,4
103,AMAZONAS,BONGARA,202007,58,2,8
103,AMAZONAS,BONGARA,202008,89,2,11
103,AMAZONAS,BONGARA,202009,111,4,13
103,AMAZONAS,BONGARA,202010,42,2,7
103,AMAZONAS,BONGARA,202011,22,0,6
103,AMAZONAS,BONGARA,202012,22,0,11
103,AMAZONAS,BONGARA,202101,66,3,16
103,AMAZONAS,BONGARA,202102,83,2,12
103,AMAZONAS,BONGARA,202103,151,4,6
103,AMAZONAS,BONGARA,202104,241,5,14
103,AMAZONAS,BONGARA,202105,161,5,13
104,AMAZONAS,CONDORCANQUI,202003,0,0,1
104,AMAZONAS,CONDORCANQUI,202004,0,0,2
104,AMAZONAS,CONDORCANQUI,202005,3,2,5
104,AMAZONAS,CONDORCANQUI,202006,190,10,6
104,AMAZONAS,CONDORCANQUI,202007,1071,9,14
104,AMAZONAS,CONDORCANQUI,202008,980,0,1
104,AMAZONAS,CONDORCANQUI,202009,461,0,6
104,AMAZONAS,CONDORCANQUI,202010,454,0,3
104,AMAZONAS,CONDORCANQUI,202011,227,1,2
104,AMAZONAS,CONDORCANQUI,202012,95,0,3
104,AMAZONAS,CONDORCANQUI,202101,39,0,3
104,AMAZONAS,CONDORCANQUI,202102,18,0,4
104,AMAZONAS,CONDORCANQUI,202103,65,1,14
104,AMAZONAS,CONDORCANQUI,202104,127,0,7
104,AMAZONAS,CONDORCANQUI,202105,57,1,5
105,AMAZONAS,LUYA,202003,0,0,9
105,AMAZONAS,LUYA,202004,0,0,8
105,AMAZONAS,LUYA,202005,22,2,8
105,AMAZONAS,LUYA,202006,108,1,12
105,AMAZONAS,LUYA,202007,47,3,16
105,AMAZONAS,LUYA,202008,150,1,16
105,AMAZONAS,LUYA,202009,67,2,11
105,AMAZONAS,LUYA,202010,30,1,13
105,AMAZONAS,LUYA,202011,17,1,5
105,AMAZONAS,LUYA,202012,14,1,9
105,AMAZONAS,LUYA,202101,21,3,16
105,AMAZONAS,LUYA,202102,80,5,11
105,AMAZONAS,LUYA,202103,107,7,22
105,AMAZONAS,LUYA,202104,381,10,20
105,AMAZONAS,LUYA,202105,179,3,23
106,AMAZONAS,RODRIGUEZ DE MENDOZA,202003,0,0,1
106,AMAZONAS,RODRIGUEZ DE MENDOZA,202004,2,0,0
106,AMAZONAS,RODRIGUEZ DE MENDOZA,202005,1,0,3
106,AMAZONAS,RODRIGUEZ DE MENDOZA,202006,31,2,4
106,AMAZONAS,RODRIGUEZ DE MENDOZA,202007,15,1,4
106,AMAZONAS,RODRIGUEZ DE MENDOZA,202008,14,1,5
106,AMAZONAS,RODRIGUEZ DE MENDOZA,202009,13,1,3
106,AMAZONAS,RODRIGUEZ DE MENDOZA,202010,12,1,4
106,AMAZONAS,RODRIGUEZ DE MENDOZA,202011,4,0,4
106,AMAZONAS,RODRIGUEZ DE MENDOZA,202012,18,1,4
106,AMAZONAS,RODRIGUEZ DE MENDOZA,202101,201,4,5
106,AMAZONAS,RODRIGUEZ DE MENDOZA,202102,183,5,12
106,AMAZONAS,RODRIGUEZ DE MENDOZA,202103,127,5,6
106,AMAZONAS,RODRIGUEZ DE MENDOZA,202104,238,3,11
106,AMAZONAS,RODRIGUEZ DE MENDOZA,202105,95,3,9
107,AMAZONAS,UTCUBAMBA,202003,0,0,18
107,AMAZONAS,UTCUBAMBA,202004,49,1,22
107,AMAZONAS,UTCUBAMBA,202005,201,16,25
107,AMAZONAS,UTCUBAMBA,202006,553,28,25
107,AMAZONAS,UTCUBAMBA,202007,1028,8,25
107,AMAZONAS,UTCUBAMBA,202008,898,6,18
107,AMAZONAS,UTCUBAMBA,202009,464,4,12
107,AMAZONAS,UTCUBAMBA,202010,303,5,9
107,AMAZONAS,UTCUBAMBA,202011,154,4,8
107,AMAZONAS,UTCUBAMBA,202012,99,3,14
107,AMAZONAS,UTCUBAMBA,202101,239,12,18
107,AMAZONAS,UTCUBAMBA,202102,311,9,22
107,AMAZONAS,UTCUBAMBA,202103,367,12,23
107,AMAZONAS,UTCUBAMBA,202104,641,25,16
107,AMAZONAS,UTCUBAMBA,202105,501,32,21
201,ANCASH,HUARAZ,202003,1,0,70
201,ANCASH,HUARAZ,202004,106,5,70
201,ANCASH,HUARAZ,202005,437,16,87
201,ANCASH,HUARAZ,202006,732,49,145
201,ANCASH,HUARAZ,202007,1338,42,252
201,ANCASH,HUARAZ,202008,1779,43,175
201,ANCASH,HUARAZ,202009,883,23,88
201,ANCASH,HUARAZ,202010,1019,11,75
201,ANCASH,HUARAZ,202011,242,3,71
201,ANCASH,HUARAZ,202012,204,9,63
201,ANCASH,HUARAZ,202101,707,20,115
201,ANCASH,HUARAZ,202102,1132,13,133
201,ANCASH,HUARAZ,202103,2258,31,179
201,ANCASH,HUARAZ,202104,1928,76,229
201,ANCASH,HUARAZ,202105,1229,64,191
202,ANCASH,AIJA,202003,0,0,1
202,ANCASH,AIJA,202004,0,0,5
202,ANCASH,AIJA,202005,5,0,0
202,ANCASH,AIJA,202006,1,1,3
202,ANCASH,AIJA,202007,8,1,6
202,ANCASH,AIJA,202008,38,1,4
202,ANCASH,AIJA,202009,20,0,2
202,ANCASH,AIJA,202010,5,0,1
202,ANCASH,AIJA,202011,1,0,2
202,ANCASH,AIJA,202012,1,0,3
202,ANCASH,AIJA,202101,7,0,6
202,ANCASH,AIJA,202102,41,3,12
202,ANCASH,AIJA,202103,54,0,9
202,ANCASH,AIJA,202104,67,3,11
202,ANCASH,AIJA,202105,18,1,8
203,ANCASH,ANTONIO RAYMONDI,202003,0,0,4
203,ANCASH,ANTONIO RAYMONDI,202004,0,0,4
203,ANCASH,ANTONIO RAYMONDI,202005,1,0,1
203,ANCASH,ANTONIO RAYMONDI,202006,3,0,3
203,ANCASH,ANTONIO RAYMONDI,202007,10,0,12
203,ANCASH,ANTONIO RAYMONDI,202008,24,0,7
203,ANCASH,ANTONIO RAYMONDI,202009,1,0,3
203,ANCASH,ANTONIO RAYMONDI,202010,10,0,4
203,ANCASH,ANTONIO RAYMONDI,202011,4,0,8
203,ANCASH,ANTONIO RAYMONDI,202012,1,0,8
203,ANCASH,ANTONIO RAYMONDI,202101,1,0,8
203,ANCASH,ANTONIO RAYMONDI,202102,5,0,8
203,ANCASH,ANTONIO RAYMONDI,202103,4,0,7
203,ANCASH,ANTONIO RAYMONDI,202104,5,0,10
203,ANCASH,ANTONIO RAYMONDI,202105,5,3,13
204,ANCASH,ASUNCION,202003,0,0,4
204,ANCASH,ASUNCION,202004,1,0,1
204,ANCASH,ASUNCION,202005,0,0,3
204,ANCASH,ASUNCION,202006,1,0,7
204,ANCASH,ASUNCION,202007,2,0,6
204,ANCASH,ASUNCION,202008,6,0,10
204,ANCASH,ASUNCION,202009,4,0,0
204,ANCASH,ASUNCION,202010,12,0,3
204,ANCASH,ASUNCION,202011,30,0,5
204,ANCASH,ASUNCION,202012,3,1,2
204,ANCASH,ASUNCION,202101,6,0,6
204,ANCASH,ASUNCION,202102,33,1,4
204,ANCASH,ASUNCION,202103,62,0,9
204,ANCASH,ASUNCION,202104,71,2,14
204,ANCASH,ASUNCION,202105,71,2,9
205,ANCASH,BOLOGNESI,202003,0,0,11
205,ANCASH,BOLOGNESI,202004,3,0,6
205,ANCASH,BOLOGNESI,202005,4,0,12
205,ANCASH,BOLOGNESI,202006,17,0,9
205,ANCASH,BOLOGNESI,202007,24,2,22
205,ANCASH,BOLOGNESI,202008,63,3,15
205,ANCASH,BOLOGNESI,202009,52,3,9
205,ANCASH,BOLOGNESI,202010,38,2,14
205,ANCASH,BOLOGNESI,202011,18,3,15
205,ANCASH,BOLOGNESI,202012,23,2,12
205,ANCASH,BOLOGNESI,202101,69,2,15
205,ANCASH,BOLOGNESI,202102,152,2,19
205,ANCASH,BOLOGNESI,202103,199,4,28
205,ANCASH,BOLOGNESI,202104,223,13,31
205,ANCASH,BOLOGNESI,202105,136,5,15
206,ANCASH,CARHUAZ,202003,0,0,26
206,ANCASH,CARHUAZ,202004,16,1,17
206,ANCASH,CARHUAZ,202005,14,3,20
206,ANCASH,CARHUAZ,202006,25,3,33
206,ANCASH,CARHUAZ,202007,31,4,36
206,ANCASH,CARHUAZ,202008,151,4,50
206,ANCASH,CARHUAZ,202009,177,3,32
206,ANCASH,CARHUAZ,202010,91,1,30
206,ANCASH,CARHUAZ,202011,29,1,24
206,ANCASH,CARHUAZ,202012,18,3,28
206,ANCASH,CARHUAZ,202101,68,1,30
206,ANCASH,CARHUAZ,202102,79,2,33
206,ANCASH,CARHUAZ,202103,258,11,59
206,ANCASH,CARHUAZ,202104,356,16,78
206,ANCASH,CARHUAZ,202105,122,16,50
207,ANCASH,CARLOS FERMIN FITZCARRALD,202003,0,0,2
207,ANCASH,CARLOS FERMIN FITZCARRALD,202004,0,0,8
207,ANCASH,CARLOS FERMIN FITZCARRALD,202005,4,0,8
207,ANCASH,CARLOS FERMIN FITZCARRALD,202006,3,1,4
207,ANCASH,CARLOS FERMIN FITZCARRALD,202007,3,0,15
207,ANCASH,CARLOS FERMIN FITZCARRALD,202008,8,0,15
207,ANCASH,CARLOS FERMIN FITZCARRALD,202009,12,0,10
207,ANCASH,CARLOS FERMIN FITZCARRALD,202010,25,0,6
207,ANCASH,CARLOS FERMIN FITZCARRALD,202011,1,0,8
207,ANCASH,CARLOS FERMIN FITZCARRALD,202012,0,0,12
207,ANCASH,CARLOS FERMIN FITZCARRALD,202101,6,0,12
207,ANCASH,CARLOS FERMIN FITZCARRALD,202102,19,0,8
207,ANCASH,CARLOS FERMIN FITZCARRALD,202103,25,1,24
207,ANCASH,CARLOS FERMIN FITZCARRALD,202104,22,2,24
207,ANCASH,CARLOS FERMIN FITZCARRALD,202105,9,1,13
208,ANCASH,CASMA,202003,0,0,28
208,ANCASH,CASMA,202004,40,5,27
208,ANCASH,CASMA,202005,68,12,48
208,ANCASH,CASMA,202006,179,26,86
208,ANCASH,CASMA,202007,155,13,42
208,ANCASH,CASMA,202008,194,4,31
208,ANCASH,CASMA,202009,106,5,22
208,ANCASH,CASMA,202010,141,4,16
208,ANCASH,CASMA,202011,62,5,33
208,ANCASH,CASMA,202012,18,5,22
208,ANCASH,CASMA,202101,94,4,32
208,ANCASH,CASMA,202102,189,8,37
208,ANCASH,CASMA,202103,584,25,87
208,ANCASH,CASMA,202104,508,35,105
208,ANCASH,CASMA,202105,133,21,51
209,ANCASH,CORONGO,202003,0,0,2
209,ANCASH,CORONGO,202004,0,0,0
209,ANCASH,CORONGO,202005,2,1,3
209,ANCASH,CORONGO,202006,3,0,2
209,ANCASH,CORONGO,202007,15,0,1
209,ANCASH,CORONGO,202008,3,1,2
209,ANCASH,CORONGO,202009,6,2,6
209,ANCASH,CORONGO,202010,1,0,3
209,ANCASH,CORONGO,202011,3,0,3
209,ANCASH,CORONGO,202012,4,0,3
209,ANCASH,CORONGO,202101,1,0,4
209,ANCASH,CORONGO,202102,30,0,6
209,ANCASH,CORONGO,202103,46,4,12
209,ANCASH,CORONGO,202104,31,6,15
209,ANCASH,CORONGO,202105,4,1,5
210,ANCASH,HUARI,202003,0,0,23
210,ANCASH,HUARI,202004,28,0,26
210,ANCASH,HUARI,202005,40,2,33
210,ANCASH,HUARI,202006,17,5,33
210,ANCASH,HUARI,202007,16,3,35
210,ANCASH,HUARI,202008,77,5,43
210,ANCASH,HUARI,202009,23,3,34
210,ANCASH,HUARI,202010,23,3,22
210,ANCASH,HUARI,202011,25,0,29
210,ANCASH,HUARI,202012,26,1,34
210,ANCASH,HUARI,202101,52,2,36
210,ANCASH,HUARI,202102,82,3,56
210,ANCASH,HUARI,202103,115,4,56
210,ANCASH,HUARI,202104,215,7,64
210,ANCASH,HUARI,202105,156,11,49
211,ANCASH,HUARMEY,202003,0,0,8
211,ANCASH,HUARMEY,202004,7,3,17
211,ANCASH,HUARMEY,202005,39,0,11
211,ANCASH,HUARMEY,202006,90,4,26
211,ANCASH,HUARMEY,202007,319,4,31
211,ANCASH,HUARMEY,202008,475,10,42
211,ANCASH,HUARMEY,202009,323,2,20
211,ANCASH,HUARMEY,202010,156,4,15
211,ANCASH,HUARMEY,202011,78,1,15
211,ANCASH,HUARMEY,202012,82,4,18
211,ANCASH,HUARMEY,202101,151,9,18
211,ANCASH,HUARMEY,202102,253,10,27
211,ANCASH,HUARMEY,202103,505,23,52
211,ANCASH,HUARMEY,202104,388,34,63
211,ANCASH,HUARMEY,202105,161,16,36
212,ANCASH,HUAYLAS,202003,0,0,24
212,ANCASH,HUAYLAS,202004,13,0,28
212,ANCASH,HUAYLAS,202005,20,3,22
212,ANCASH,HUAYLAS,202006,57,4,37
212,ANCASH,HUAYLAS,202007,132,3,49
212,ANCASH,HUAYLAS,202008,317,8,52
212,ANCASH,HUAYLAS,202009,253,10,48
212,ANCASH,HUAYLAS,202010,219,2,25
212,ANCASH,HUAYLAS,202011,134,0,24
212,ANCASH,HUAYLAS,202012,23,3,35
212,ANCASH,HUAYLAS,202101,93,4,24
212,ANCASH,HUAYLAS,202102,248,6,51
212,ANCASH,HUAYLAS,202103,333,13,86
212,ANCASH,HUAYLAS,202104,524,29,75
212,ANCASH,HUAYLAS,202105,232,10,47
213,ANCASH,MARISCAL LUZURIAGA,202003,0,0,7
213,ANCASH,MARISCAL LUZURIAGA,202004,3,0,7
213,ANCASH,MARISCAL LUZURIAGA,202005,13,2,12
213,ANCASH,MARISCAL LUZURIAGA,202006,17,0,14
213,ANCASH,MARISCAL LUZURIAGA,202007,11,2,11
213,ANCASH,MARISCAL LUZURIAGA,202008,22,0,15
213,ANCASH,MARISCAL LUZURIAGA,202009,39,0,13
213,ANCASH,MARISCAL LUZURIAGA,202010,20,0,11
213,ANCASH,MARISCAL LUZURIAGA,202011,31,0,5
213,ANCASH,MARISCAL LUZURIAGA,202012,16,0,5
213,ANCASH,MARISCAL LUZURIAGA,202101,7,0,20
213,ANCASH,MARISCAL LUZURIAGA,202102,7,0,15
213,ANCASH,MARISCAL LUZURIAGA,202103,16,1,15
213,ANCASH,MARISCAL LUZURIAGA,202104,63,3,19
213,ANCASH,MARISCAL LUZURIAGA,202105,42,0,13
214,ANCASH,OCROS,202003,0,0,6
214,ANCASH,OCROS,202004,0,0,3
214,ANCASH,OCROS,202005,2,1,3
214,ANCASH,OCROS,202006,5,0,4
214,ANCASH,OCROS,202007,14,2,8
214,ANCASH,OCROS,202008,28,0,5
214,ANCASH,OCROS,202009,15,0,2
214,ANCASH,OCROS,202010,12,0,5
214,ANCASH,OCROS,202011,4,0,5
214,ANCASH,OCROS,202012,3,0,2
214,ANCASH,OCROS,202101,9,1,6
214,ANCASH,OCROS,202102,31,0,3
214,ANCASH,OCROS,202103,71,1,5
214,ANCASH,OCROS,202104,49,4,8
214,ANCASH,OCROS,202105,49,1,6
215,ANCASH,PALLASCA,202003,0,0,7
215,ANCASH,PALLASCA,202004,0,0,7
215,ANCASH,PALLASCA,202005,2,1,17
215,ANCASH,PALLASCA,202006,16,3,15
215,ANCASH,PALLASCA,202007,13,2,12
215,ANCASH,PALLASCA,202008,8,0,14
215,ANCASH,PALLASCA,202009,26,0,8
215,ANCASH,PALLASCA,202010,9,0,12
215,ANCASH,PALLASCA,202011,7,0,13
215,ANCASH,PALLASCA,202012,2,2,8
215,ANCASH,PALLASCA,202101,67,1,18
215,ANCASH,PALLASCA,202102,39,1,12
215,ANCASH,PALLASCA,202103,230,3,26
215,ANCASH,PALLASCA,202104,239,8,44
215,ANCASH,PALLASCA,202105,80,3,12
216,ANCASH,POMABAMBA,202003,0,0,14
216,ANCASH,POMABAMBA,202004,16,0,8
216,ANCASH,POMABAMBA,202005,16,0,13
216,ANCASH,POMABAMBA,202006,45,4,16
216,ANCASH,POMABAMBA,202007,40,0,19
216,ANCASH,POMABAMBA,202008,82,1,16
216,ANCASH,POMABAMBA,202009,70,2,24
216,ANCASH,POMABAMBA,202010,53,0,15
216,ANCASH,POMABAMBA,202011,23,1,5
216,ANCASH,POMABAMBA,202012,13,0,5
216,ANCASH,POMABAMBA,202101,29,0,21
216,ANCASH,POMABAMBA,202102,33,0,18
216,ANCASH,POMABAMBA,202103,80,0,15
216,ANCASH,POMABAMBA,202104,210,7,41
216,ANCASH,POMABAMBA,202105,234,1,12
217,ANCASH,RECUAY,202003,0,0,4
217,ANCASH,RECUAY,202004,3,0,6
217,ANCASH,RECUAY,202005,20,0,12
217,ANCASH,RECUAY,202006,10,2,9
217,ANCASH,RECUAY,202007,42,2,18
217,ANCASH,RECUAY,202008,118,5,16
217,ANCASH,RECUAY,202009,58,6,11
217,ANCASH,RECUAY,202010,52,1,11
217,ANCASH,RECUAY,202011,14,0,12
217,ANCASH,RECUAY,202012,9,2,7
217,ANCASH,RECUAY,202101,19,3,12
217,ANCASH,RECUAY,202102,44,2,17
217,ANCASH,RECUAY,202103,177,6,31
217,ANCASH,RECUAY,202104,270,8,30
217,ANCASH,RECUAY,202105,87,2,12
218,ANCASH,SANTA,202003,12,2,230
218,ANCASH,SANTA,202004,699,70,266
218,ANCASH,SANTA,202005,3061,256,663
218,ANCASH,SANTA,202006,2270,296,684
218,ANCASH,SANTA,202007,2016,117,518
218,ANCASH,SANTA,202008,2770,81,395
218,ANCASH,SANTA,202009,2017,60,262
218,ANCASH,SANTA,202010,1721,44,237
218,ANCASH,SANTA,202011,1167,42,213
218,ANCASH,SANTA,202012,1597,56,276
218,ANCASH,SANTA,202101,4264,126,512
218,ANCASH,SANTA,202102,3220,112,433
218,ANCASH,SANTA,202103,3658,141,512
218,ANCASH,SANTA,202104,5385,248,753
218,ANCASH,SANTA,202105,2804,249,642
219,ANCASH,SIHUAS,202003,0,0,10
219,ANCASH,SIHUAS,202004,0,1,14
219,ANCASH,SIHUAS,202005,29,2,22
219,ANCASH,SIHUAS,202006,24,0,16
219,ANCASH,SIHUAS,202007,25,1,24
219,ANCASH,SIHUAS,202008,46,2,19
219,ANCASH,SIHUAS,202009,42,0,11
219,ANCASH,SIHUAS,202010,40,1,13
219,ANCASH,SIHUAS,202011,31,0,6
219,ANCASH,SIHUAS,202012,13,0,8
219,ANCASH,SIHUAS,202101,38,3,20
219,ANCASH,SIHUAS,202102,64,1,11
219,ANCASH,SIHUAS,202103,188,1,24
219,ANCASH,SIHUAS,202104,314,4,44
219,ANCASH,SIHUAS,202105,162,2,11
220,ANCASH,YUNGAY,202003,0,0,22
220,ANCASH,YUNGAY,202004,3,0,17
220,ANCASH,YUNGAY,202005,18,3,19
220,ANCASH,YUNGAY,202006,26,1,23
220,ANCASH,YUNGAY,202007,55,1,30
220,ANCASH,YUNGAY,202008,115,5,44
220,ANCASH,YUNGAY,202009,63,7,39
220,ANCASH,YUNGAY,202010,86,0,25
220,ANCASH,YUNGAY,202011,41,1,27
220,ANCASH,YUNGAY,202012,25,0,31
220,ANCASH,YUNGAY,202101,33,2,25
220,ANCASH,YUNGAY,202102,85,5,28
220,ANCASH,YUNGAY,202103,186,1,39
220,ANCASH,YUNGAY,202104,271,10,53
220,ANCASH,YUNGAY,202105,196,15,55
301,APURIMAC,ABANCAY,202003,0,0,31
301,APURIMAC,ABANCAY,202004,108,0,40
301,APURIMAC,ABANCAY,202005,72,1,45
301,APURIMAC,ABANCAY,202006,134,6,46
301,APURIMAC,ABANCAY,202007,240,6,49
301,APURIMAC,ABANCAY,202008,1126,16,78
301,APURIMAC,ABANCAY,202009,1108,15,70
301,APURIMAC,ABANCAY,202010,569,10,72
301,APURIMAC,ABANCAY,202011,332,10,59
301,APURIMAC,ABANCAY,202012,581,10,60
301,APURIMAC,ABANCAY,202101,962,28,93
301,APURIMAC,ABANCAY,202102,723,20,70
301,APURIMAC,ABANCAY,202103,815,21,96
301,APURIMAC,ABANCAY,202104,2302,53,139
301,APURIMAC,ABANCAY,202105,1329,50,139
302,APURIMAC,ANDAHUAYLAS,202003,0,0,44
302,APURIMAC,ANDAHUAYLAS,202004,43,0,56
302,APURIMAC,ANDAHUAYLAS,202005,25,2,57
302,APURIMAC,ANDAHUAYLAS,202006,83,8,57
302,APURIMAC,ANDAHUAYLAS,202007,102,8,69
302,APURIMAC,ANDAHUAYLAS,202008,468,5,78
302,APURIMAC,ANDAHUAYLAS,202009,401,8,95
302,APURIMAC,ANDAHUAYLAS,202010,182,7,52
302,APURIMAC,ANDAHUAYLAS,202011,219,4,63
302,APURIMAC,ANDAHUAYLAS,202012,301,3,82
302,APURIMAC,ANDAHUAYLAS,202101,634,7,100
302,APURIMAC,ANDAHUAYLAS,202102,428,23,103
302,APURIMAC,ANDAHUAYLAS,202103,1100,25,130
302,APURIMAC,ANDAHUAYLAS,202104,2273,57,191
302,APURIMAC,ANDAHUAYLAS,202105,873,54,153
303,APURIMAC,ANTABAMBA,202003,0,0,2
303,APURIMAC,ANTABAMBA,202004,0,1,6
303,APURIMAC,ANTABAMBA,202005,2,0,3
303,APURIMAC,ANTABAMBA,202006,11,0,4
303,APURIMAC,ANTABAMBA,202007,4,0,7
303,APURIMAC,ANTABAMBA,202008,17,2,7
303,APURIMAC,ANTABAMBA,202009,24,2,9
303,APURIMAC,ANTABAMBA,202010,35,0,7
303,APURIMAC,ANTABAMBA,202011,9,0,4
303,APURIMAC,ANTABAMBA,202012,9,1,9
303,APURIMAC,ANTABAMBA,202101,68,5,25
303,APURIMAC,ANTABAMBA,202102,58,1,19
303,APURIMAC,ANTABAMBA,202103,63,1,14
303,APURIMAC,ANTABAMBA,202104,113,2,10
303,APURIMAC,ANTABAMBA,202105,116,3,10
304,APURIMAC,AYMARAES,202003,0,0,15
304,APURIMAC,AYMARAES,202004,1,0,13
304,APURIMAC,AYMARAES,202005,6,0,17
304,APURIMAC,AYMARAES,202006,20,0,14
304,APURIMAC,AYMARAES,202007,13,4,15
304,APURIMAC,AYMARAES,202008,62,1,23
304,APURIMAC,AYMARAES,202009,94,0,26
304,APURIMAC,AYMARAES,202010,35,3,19
304,APURIMAC,AYMARAES,202011,47,4,23
304,APURIMAC,AYMARAES,202012,22,2,22
304,APURIMAC,AYMARAES,202101,68,1,24
304,APURIMAC,AYMARAES,202102,74,3,16
304,APURIMAC,AYMARAES,202103,79,3,20
304,APURIMAC,AYMARAES,202104,176,3,28
304,APURIMAC,AYMARAES,202105,199,12,37
305,APURIMAC,COTABAMBAS,202003,0,0,19
305,APURIMAC,COTABAMBAS,202004,1,0,8
305,APURIMAC,COTABAMBAS,202005,9,0,14
305,APURIMAC,COTABAMBAS,202006,19,2,28
305,APURIMAC,COTABAMBAS,202007,34,0,19
305,APURIMAC,COTABAMBAS,202008,227,0,32
305,APURIMAC,COTABAMBAS,202009,136,1,22
305,APURIMAC,COTABAMBAS,202010,96,3,22
305,APURIMAC,COTABAMBAS,202011,36,1,16
305,APURIMAC,COTABAMBAS,202012,52,2,35
305,APURIMAC,COTABAMBAS,202101,101,1,34
305,APURIMAC,COTABAMBAS,202102,185,1,35
305,APURIMAC,COTABAMBAS,202103,236,4,47
305,APURIMAC,COTABAMBAS,202104,289,6,25
305,APURIMAC,COTABAMBAS,202105,330,10,40
306,APURIMAC,CHINCHEROS,202003,0,0,5
306,APURIMAC,CHINCHEROS,202004,1,0,10
306,APURIMAC,CHINCHEROS,202005,12,1,10
306,APURIMAC,CHINCHEROS,202006,46,0,15
306,APURIMAC,CHINCHEROS,202007,16,3,17
306,APURIMAC,CHINCHEROS,202008,108,0,21
306,APURIMAC,CHINCHEROS,202009,47,0,15
306,APURIMAC,CHINCHEROS,202010,40,2,22
306,APURIMAC,CHINCHEROS,202011,41,3,17
306,APURIMAC,CHINCHEROS,202012,38,2,18
306,APURIMAC,CHINCHEROS,202101,102,6,34
306,APURIMAC,CHINCHEROS,202102,167,7,28
306,APURIMAC,CHINCHEROS,202103,263,8,43
306,APURIMAC,CHINCHEROS,202104,514,18,59
306,APURIMAC,CHINCHEROS,202105,278,11,46
307,APURIMAC,GRAU,202003,0,0,6
307,APURIMAC,GRAU,202004,2,1,6
307,APURIMAC,GRAU,202005,3,0,12
307,APURIMAC,GRAU,202006,15,0,11
307,APURIMAC,GRAU,202007,2,0,10
307,APURIMAC,GRAU,202008,29,0,9
307,APURIMAC,GRAU,202009,30,1,11
307,APURIMAC,GRAU,202010,7,0,11
307,APURIMAC,GRAU,202011,4,0,14
307,APURIMAC,GRAU,202012,35,1,17
307,APURIMAC,GRAU,202101,87,3,25
307,APURIMAC,GRAU,202102,35,1,25
307,APURIMAC,GRAU,202103,35,3,23
307,APURIMAC,GRAU,202104,109,3,18
307,APURIMAC,GRAU,202105,78,8,25
401,AREQUIPA,AREQUIPA,202003,29,1,460
401,AREQUIPA,AREQUIPA,202004,711,25,468
401,AREQUIPA,AREQUIPA,202005,2573,46,545
401,AREQUIPA,AREQUIPA,202006,3193,202,1059
401,AREQUIPA,AREQUIPA,202007,7175,458,2385
401,AREQUIPA,AREQUIPA,202008,16501,344,1598
401,AREQUIPA,AREQUIPA,202009,7053,144,646
401,AREQUIPA,AREQUIPA,202010,2019,78,512
401,AREQUIPA,AREQUIPA,202011,1030,65,491
401,AREQUIPA,AREQUIPA,202012,1466,79,557
401,AREQUIPA,AREQUIPA,202101,4302,103,775
401,AREQUIPA,AREQUIPA,202102,5126,169,852
401,AREQUIPA,AREQUIPA,202103,3826,98,810
401,AREQUIPA,AREQUIPA,202104,5334,223,839
401,AREQUIPA,AREQUIPA,202105,8853,371,1290
402,AREQUIPA,CAMANA,202003,0,0,21
402,AREQUIPA,CAMANA,202004,11,2,25
402,AREQUIPA,CAMANA,202005,27,0,25
402,AREQUIPA,CAMANA,202006,58,1,30
402,AREQUIPA,CAMANA,202007,136,6,50
402,AREQUIPA,CAMANA,202008,462,11,63
402,AREQUIPA,CAMANA,202009,258,9,46
402,AREQUIPA,CAMANA,202010,106,4,33
402,AREQUIPA,CAMANA,202011,162,2,28
